R1,R2,erro
0.01,0.01,0.08242223103841084
0.01,0.02,0.0825684611002598
0.01,0.03,0.08271341959635355
0.01,0.04,0.08285202026367125
0.01,0.05,0.08298871358235616
0.01,0.06,0.08312095642089781
0.01,0.07,0.08325129191080667
0.01,0.08,0.0833784484863275
0.01,0.09,0.08350242614746031
0.01,0.1,0.08362449645996031
0.01,0.11,0.0837446594238275
0.01,0.12,0.08386164347330667
0.01,0.13,0.08397608439127542
0.01,0.14,0.08408861796061136
0.01,0.15,0.08419924418131448
0.01,0.16,0.0843085988362624
0.01,0.17,0.0844154103596999
0.01,0.18,0.08451967875162698
0.01,0.19,0.08462331136067647
0.01,0.2,0.08472567240397073
0.02,0.01,0.08213231404622334
0.02,0.02,0.08228108723958272
0.02,0.03,0.08242477416992125
0.02,0.04,0.08256591796874937
0.02,0.05,0.08270324707031187
0.02,0.06,0.08283803304036397
0.02,0.07,0.08296900431315042
0.02,0.08,0.08309616088867125
0.02,0.09,0.08322268168131448
0.02,0.1,0.08334538777669209
0.02,0.11,0.08346491495768167
0.02,0.12,0.08358380635579366
0.02,0.13,0.08369951883951761
0.02,0.14,0.08381332397460875
0.02,0.15,0.08392522176106709
0.02,0.16,0.08403521219889261
0.02,0.17,0.08414265950520772
0.02,0.18,0.08425010681152281
0.02,0.19,0.08435246785481709
0.02,0.2,0.08445610046386656
0.03,0.01,0.0818512980143223
0.03,0.02,0.08200134277343687
0.03,0.03,0.08214757283528584
0.03,0.04,0.08228935241699156
0.03,0.05,0.08242795308430928
0.03,0.06,0.08256337483723897
0.03,0.07,0.08269434611002542
0.03,0.08,0.08282404581705667
0.03,0.09,0.0829512023925775
0.03,0.1,0.08307454427083272
0.03,0.11,0.0831953430175775
0.03,0.12,0.08331423441568948
0.03,0.13,0.08343185424804625
0.03,0.14,0.0835456593831374
0.03,0.15,0.08365882873535094
0.03,0.16,0.08377009073893167
0.03,0.17,0.08387880961100198
0.03,0.18,0.08398625691731709
0.03,0.19,0.08409179687499937
0.03,0.2,0.08419542948404886
0.04,0.01,0.08157981872558531
0.04,0.02,0.0817304992675775
0.04,0.03,0.08187800089518167
0.04,0.04,0.082020416259765
0.04,0.05,0.08216028849283792
0.04,0.06,0.08229634602864522
0.04,0.07,0.08242986043294209
0.04,0.08,0.08255892435709573
0.04,0.09,0.08268735249837178
0.04,0.1,0.08281133015950459
0.04,0.11,0.08293403625488219
0.04,0.12,0.08305419921874937
0.04,0.13,0.08317181905110616
0.04,0.14,0.08328753153483011
0.04,0.15,0.08340133666992125
0.04,0.16,0.08351259867350198
0.04,0.17,0.08362322489420511
0.04,0.18,0.08373067220052022
0.04,0.19,0.08383684794108011
0.04,0.2,0.08394048055012959
0.05,0.01,0.08131596883137959
0.05,0.02,0.08146792093912698
0.05,0.03,0.08161542256673116
0.05,0.04,0.0817597452799473
0.05,0.05,0.08189961751302022
0.05,0.06,0.08203694661458272
0.05,0.07,0.08217109680175719
0.05,0.08,0.08230270385742125
0.05,0.09,0.08243049621581969
0.05,0.1,0.08255701700846292
0.05,0.11,0.08267908732096292
0.05,0.12,0.08279988606770772
0.05,0.13,0.08291877746581969
0.05,0.14,0.08303639729817647
0.05,0.15,0.08315083821614522
0.05,0.16,0.08326337178548116
0.05,0.17,0.08337399800618428
0.05,0.18,0.08348271687825459
0.05,0.19,0.08358952840169209
0.05,0.2,0.08369379679361917
0.06,0.01,0.08105974833170511
0.06,0.02,0.08121233622233011
0.06,0.03,0.08136047363281187
0.06,0.04,0.08150606791178323
0.06,0.05,0.08164784749348897
0.06,0.06,0.08178644816080667
0.06,0.07,0.08192123413085875
0.06,0.08,0.08205284118652281
0.06,0.09,0.08218126932779886
0.06,0.1,0.08230779012044209
0.06,0.11,0.0824324035644525
0.06,0.12,0.0825532023111973
0.06,0.13,0.08267336527506448
0.06,0.14,0.08279098510742125
0.06,0.15,0.08290606180826761
0.06,0.16,0.08301986694335875
0.06,0.17,0.08313049316406187
0.06,0.18,0.0832398478190098
0.06,0.19,0.0833479309082025
0.06,0.2,0.0834541066487624
0.07,0.01,0.08081052144368428
0.07,0.02,0.08096438090006448
0.07,0.03,0.08111378987630147
0.07,0.04,0.08125938415527281
0.07,0.05,0.08140116373697855
0.07,0.06,0.08154040018717386
0.07,0.07,0.08167645772298116
0.07,0.08,0.08180806477864522
0.07,0.09,0.08193903605143167
0.07,0.1,0.0820655568440749
0.07,0.11,0.08219144185384053
0.07,0.12,0.08231414794921812
0.07,0.13,0.08243367513020772
0.07,0.14,0.08255256652831969
0.07,0.15,0.08266827901204366
0.07,0.16,0.0827820841471348
0.07,0.17,0.08289398193359312
0.07,0.18,0.08300397237141866
0.07,0.19,0.08311269124348897
0.07,0.2,0.08321950276692647
0.08,0.01,0.08056765238443948
0.08,0.02,0.0807227834065749
0.08,0.03,0.08087219238281187
0.08,0.04,0.08101842244466084
0.08,0.05,0.08116147359212178
0.08,0.06,0.08130134582519469
0.08,0.07,0.0814393107096348
0.08,0.08,0.08157218933105406
