R1,R2,erro
0.01,0.01,0.08871711730956969
0.01,0.02,0.08887224833170511
0.01,0.03,0.08902229309081969
0.01,0.04,0.08916915893554625
0.01,0.05,0.08931157430012959
0.01,0.06,0.0894508107503249
0.01,0.07,0.08958623250325459
0.01,0.08,0.08971847534179625
0.01,0.09,0.08984881083170511
0.01,0.1,0.08997469584147073
0.01,0.11,0.09009930928548116
0.01,0.12,0.09022201538085875
0.01,0.13,0.09034344991048116
0.01,0.14,0.09046106974283792
0.01,0.15,0.09057868957519469
0.01,0.16,0.09069185892740823
0.01,0.17,0.09080502827962178
0.01,0.18,0.0909156545003249
0.01,0.19,0.09102437337239522
0.01,0.2,0.09113182067871031
0.02,0.01,0.08844690958658792
0.02,0.02,0.08860331217447855
0.02,0.03,0.08875399271647073
0.02,0.04,0.0889014943440749
0.02,0.05,0.08904518127441344
0.02,0.06,0.08918568929036397
0.02,0.07,0.08932238260904886
0.02,0.08,0.08945716857910094
0.02,0.09,0.0895881398518874
0.02,0.1,0.08971529642740823
0.02,0.11,0.08984181722005147
0.02,0.12,0.08996515909830667
0.02,0.13,0.09008786519368428
0.02,0.14,0.09020675659179625
0.02,0.15,0.09032437642415303
0.02,0.16,0.09043881734212178
0.02,0.17,0.09055325826009053
0.02,0.18,0.09066515604654886
0.02,0.19,0.09077578226725198
0.02,0.2,0.09088386535644469
0.03,0.01,0.08818560282389261
0.03,0.02,0.08834200541178323
0.03,0.03,0.08849522908528584
0.03,0.04,0.08864400227864522
0.03,0.05,0.08878896077473897
0.03,0.06,0.08892946879068948
0.03,0.07,0.08906806945800719
0.03,0.08,0.08920158386230406
0.03,0.09,0.08933382670084573
0.03,0.1,0.08946352640787698
0.03,0.11,0.08959131876627542
0.03,0.12,0.08971593221028584
0.03,0.13,0.08983927408854105
0.03,0.14,0.08995880126953062
0.03,0.15,0.09007832845052022
0.03,0.16,0.09019531249999937
0.03,0.17,0.09030911763509053
0.03,0.18,0.09042228698730406
0.03,0.19,0.09053291320800719
0.03,0.2,0.0906416320800775
0.04,0.01,0.08793128967285094
0.04,0.02,0.08809023539225198
0.04,0.03,0.08824345906575459
0.04,0.04,0.08839350382486917
0.04,0.05,0.08853909810384053
0.04,0.06,0.08868151346842386
0.04,0.07,0.08882011413574156
0.04,0.08,0.08895553588867125
0.04,0.09,0.08908905029296812
0.04,0.1,0.08921938578287698
0.04,0.11,0.08934717814127542
0.04,0.12,0.08947433471679625
0.04,0.13,0.08959767659505147
0.04,0.14,0.08971974690755147
0.04,0.15,0.08983800252278584
0.04,0.16,0.08995625813802022
0.04,0.17,0.09007260640462178
0.04,0.18,0.09018450419108011
0.04,0.19,0.09029830932617125
0.04,0.2,0.09040702819824156
0.05,0.01,0.08768460591634053
0.05,0.02,0.08784418741861917
0.05,0.03,0.08799931844075459
0.05,0.04,0.08814936319986917
0.05,0.05,0.08829622904459573
0.05,0.06,0.08843928019205667
0.05,0.07,0.08857915242512959
0.05,0.08,0.08871584574381448
0.05,0.09,0.08884999593098897
0.05,0.1,0.08898223876953062
0.05,0.11,0.08911130269368428
0.05,0.12,0.08923845926920511
0.05,0.13,0.08936307271321553
0.05,0.14,0.08948514302571553
0.05,0.15,0.08960594177246031
0.05,0.16,0.08972419738769469
0.05,0.17,0.08984181722005147
0.05,0.18,0.089954986572265
0.05,0.19,0.09006879170735616
0.05,0.2,0.09017941792805928
0.06,0.01,0.08744491577148375
0.06,0.02,0.08760513305664
0.06,0.03,0.08776089986165303
0.06,0.04,0.08791158040364522
0.06,0.05,0.08805908203124937
0.06,0.06,0.08820340474446553
0.06,0.07,0.08834518432617125
0.06,0.08,0.08848251342773375
0.06,0.09,0.08861857096354105
0.06,0.1,0.08875017801920511
0.06,0.11,0.08888051350911397
0.06,0.12,0.08900894165039
0.06,0.13,0.08913419087727803
0.06,0.14,0.08925753275553323
0.06,0.15,0.08937896728515562
0.06,0.16,0.08949849446614522
0.06,0.17,0.08961611429850198
0.06,0.18,0.08973055521647073
0.06,0.19,0.08984499613443948
0.06,0.2,0.08995625813802022
0.07,0.01,0.08721094767252542
0.07,0.02,0.08737243652343687
0.07,0.03,0.0875282033284499
0.07,0.04,0.0876814270019525
0.07,0.05,0.08782956441243428
0.07,0.06,0.08797452290852803
0.07,0.07,0.08811630249023375
0.07,0.08,0.08825490315755147
0.07,0.09,0.08839159647623636
0.07,0.1,0.08852511088053323
0.07,0.11,0.08865608215331969
0.07,0.12,0.08878578186035094
0.07,0.13,0.08891103108723897
0.07,0.14,0.08903628031412698
0.07,0.15,0.08915771484374937
0.07,0.16,0.08927851359049417
0.07,0.17,0.08939676920572855
0.07,0.18,0.0895118459065749
0.07,0.19,0.08962628682454366
0.07,0.2,0.08973818461100198
0.08,0.01,0.08698333740234312
0.08,0.02,0.08714482625325459
0.08,0.03,0.08730250040690042
0.08,0.04,0.08745572408040303
0.08,0.05,0.08760513305664
0.08,0.06,0.08775072733561136
0.08,0.07,0.0878937784830723
0.08,0.08,0.08803365071614522
0.08,0.09,0.08817034403483011
0.08,0.1,0.08830513000488219
0.08,0.11,0.08843737284342386
0.08,0.12,0.08856770833333272
0.08,0.13,0.08869486490885355
0.08,0.14,0.08882011413574156
