R1,R2,erro
0.11,0.13,0.07903732299804625
0.11,0.14,0.07915685017903584
0.11,0.15,0.0792725626627598
0.11,0.16,0.07938827514648375
0.11,0.17,0.07950080871581969
0.11,0.18,0.07961207071940042
0.11,0.19,0.07972206115722594
0.11,0.2,0.07983078002929625
0.12,0.01,0.07717956542968687
0.12,0.02,0.0773346964518223
0.12,0.03,0.07748537699381448
0.12,0.04,0.07763287862141866
0.12,0.05,0.07777592976887959
0.12,0.06,0.0779158020019525
0.12,0.07,0.0780524953206374
0.12,0.08,0.07818728129068948
0.12,0.09,0.07831825256347594
0.12,0.1,0.07844731648762959
0.12,0.11,0.07857320149739522
0.12,0.12,0.07869717915852803
0.12,0.13,0.07881861368815042
0.12,0.14,0.07893877665201761
0.12,0.15,0.07905576070149678
0.12,0.16,0.07917147318522073
0.12,0.17,0.07928527832031187
0.12,0.18,0.07939781188964781
0.12,0.19,0.07950716654459573
0.12,0.2,0.07961652119954366
0.13,0.01,0.07696022033691344
0.13,0.02,0.07711471557617125
0.13,0.03,0.07726603190104105
0.13,0.04,0.07741289774576761
0.13,0.05,0.07755722045898375
0.13,0.06,0.07769836425781187
0.13,0.07,0.07783569335937437
0.13,0.08,0.07797111511230406
0.13,0.09,0.07810272216796812
0.13,0.1,0.07823178609212178
0.13,0.11,0.078358306884765
0.13,0.12,0.07848355611165303
0.13,0.13,0.07860499064127542
0.13,0.14,0.07872578938802022
0.13,0.15,0.07884340922037698
0.13,0.16,0.07895975748697855
0.13,0.17,0.0790741984049473
0.13,0.18,0.07918673197428323
0.13,0.19,0.07929735819498636
0.13,0.2,0.07940607706705667
0.14,0.01,0.07674278259277281
0.14,0.02,0.07689854939778584
0.14,0.03,0.07705050150553323
0.14,0.04,0.07719927469889261
0.14,0.05,0.07734359741210875
0.14,0.06,0.07748537699381448
0.14,0.07,0.07762270609537698
0.14,0.08,0.07775876363118428
0.14,0.09,0.07789100646972594
0.14,0.1,0.0780213419596348
0.14,0.11,0.07814849853515562
0.14,0.12,0.07827374776204366
0.14,0.13,0.07839581807454366
0.14,0.14,0.07851725260416605
0.14,0.15,0.07863614400227803
0.14,0.16,0.07875312805175719
0.14,0.17,0.07886756896972594
0.14,0.18,0.07898073832193948
0.14,0.19,0.07909200032552022
0.14,0.2,0.07920199076334573
0.15,0.01,0.07653106689453062
0.15,0.02,0.07668746948242125
0.15,0.03,0.07684005737304625
0.15,0.04,0.07698883056640562
0.15,0.05,0.07713378906249937
0.15,0.06,0.07727620442708272
0.15,0.07,0.07741480509440042
0.15,0.08,0.07755149841308531
0.15,0.09,0.07768374125162698
0.15,0.1,0.07781471252441344
0.15,0.11,0.07794186909993428
0.15,0.12,0.0780677541096999
0.15,0.13,0.07819173177083272
0.15,0.14,0.0783118947346999
0.15,0.15,0.07843205769856709
0.15,0.16,0.07854904174804625
0.15,0.17,0.07866411844889261
0.15,0.18,0.07877728780110616
0.15,0.19,0.07888982137044209
0.15,0.2,0.07900044759114522
0.16,0.01,0.07632316589355406
0.16,0.02,0.0764814758300775
0.16,0.03,0.07663469950358011
0.16,0.04,0.07678283691406187
0.16,0.05,0.07692970275878844
0.16,0.06,0.07707148234049417
0.16,0.07,0.07721135457356709
0.16,0.08,0.07734677632649678
0.16,0.09,0.07748029073079366
0.16,0.1,0.07761126200358011
0.16,0.11,0.07774032592773375
0.16,0.12,0.07786621093749937
0.16,0.13,0.07799018859863219
0.16,0.14,0.07811225891113219
0.16,0.15,0.07823242187499937
0.16,0.16,0.07834940592447855
0.16,0.17,0.07846575419108011
0.16,0.18,0.07857955932617125
0.16,0.19,0.07869209289550719
0.16,0.2,0.07880271911621031
0.17,0.01,0.07612098693847594
0.17,0.02,0.07627802530924417
0.17,0.03,0.07643188476562437
0.17,0.04,0.07658192952473897
0.17,0.05,0.07672815958658792
0.17,0.06,0.07686993916829366
0.17,0.07,0.07701044718424417
0.17,0.08,0.07714777628580667
0.17,0.09,0.07728192647298116
0.17,0.1,0.07741289774576761
0.17,0.11,0.07754132588704366
0.17,0.12,0.07766848246256448
0.17,0.13,0.0777930959065749
0.17,0.14,0.0779151662190749
0.17,0.15,0.07803532918294209
0.17,0.16,0.07815294901529886
0.17,0.17,0.07826929728190042
0.17,0.18,0.07838500976562437
0.17,0.19,0.07849754333496031
0.17,0.2,0.07860944112141866
0.18,0.01,0.07592071533203062
0.18,0.02,0.07607838948567647
0.18,0.03,0.07623288472493428
0.18,0.04,0.07638356526692647
0.18,0.05,0.07652915954589781
0.18,0.06,0.07667348225911397
0.18,0.07,0.07681399027506448
0.18,0.08,0.07695068359374937
0.18,0.09,0.07708483378092386
0.18,0.1,0.07721644083658792
0.18,0.11,0.07734677632649678
0.18,0.12,0.07747393290201761
0.18,0.13,0.07759981791178323
0.18,0.14,0.07772125244140562
0.18,0.15,0.07784268697102803
0.18,0.16,0.0779609425862624
0.18,0.17,0.07807729085286397
0.18,0.18,0.07819236755371031
0.18,0.19,0.07830744425455667
0.18,0.2,0.078419342041015
0.19,0.01,0.07572362263997334
0.19,0.02,0.07588383992512959
0.19,0.03,0.0760376993815098
0.19,0.04,0.07618901570637959
0.19,0.05,0.07633588155110616
0.19,0.06,0.0764802042643223
0.19,0.07,0.07662007649739522
0.19,0.08,0.07675804138183531
0.19,0.09,0.0768928273518874
0.19,0.1,0.07702570597330667
0.19,0.11,0.07715604146321553
0.19,0.12,0.07728319803873636
0.19,0.13,0.07740844726562437
0.19,0.14,0.07753178914387959
0.19,0.15,0.07765322367350198
0.19,0.16,0.07777211507161397
0.19,0.17,0.07788846333821553
0.19,0.18,0.07800417582193948
0.19,0.19,0.07811988830566344
0.19,0.2,0.07823178609212178
0.2,0.01,0.07553225199381448
0.2,0.02,0.07569056193033792
0.2,0.03,0.07584632873535094
0.2,0.04,0.07599637349446553
0.2,0.05,0.0761451466878249
0.2,0.06,0.07628883361816344
0.2,0.07,0.07642997741699156
0.2,0.08,0.07656921386718687
0.2,0.09,0.07670463562011656
0.2,0.1,0.07683687845865823
0.2,0.11,0.07696784973144469
0.2,0.12,0.07709564208984312
0.2,0.13,0.07722089131673116
0.2,0.14,0.07734486897786397
0.2,0.15,0.07746630350748636
0.2,0.16,0.07758583068847594
0.2,0.17,0.07770345052083272
0.2,0.18,0.07782043457031187
0.2,0.19,0.07793551127115823
0.2,0.2,0.07804804484049417
