R1,R2,erro
0.01,0.01,0.07848991394042906
0.01,0.02,0.07863105773925719
0.01,0.03,0.0787702941894525
0.01,0.04,0.0789069875081374
0.01,0.05,0.07903859456380147
0.01,0.06,0.07916829427083272
0.01,0.07,0.07929417928059834
0.01,0.08,0.07941815694173116
0.01,0.09,0.07953831990559834
0.01,0.1,0.07965784708658792
0.01,0.11,0.07977292378743428
0.01,0.12,0.07988800048828062
0.01,0.13,0.07999862670898375
0.01,0.14,0.08010861714680928
0.01,0.15,0.08021733601887959
0.01,0.16,0.08032287597656187
0.01,0.17,0.08042778015136656
0.01,0.18,0.08052950541178323
0.01,0.19,0.0806312306721999
0.01,0.2,0.08073168436686136
0.02,0.01,0.07818664550781187
0.02,0.02,0.07833096822102803
0.02,0.03,0.07847147623697855
0.02,0.04,0.07860816955566344
0.02,0.05,0.07874104817708272
0.02,0.06,0.07887138366699156
0.02,0.07,0.07899917602539
0.02,0.08,0.07912378946940042
0.02,0.09,0.07924522399902281
0.02,0.1,0.07936538696289
0.02,0.11,0.07948173522949156
0.02,0.12,0.07959744771321553
0.02,0.13,0.07971125284830667
0.02,0.14,0.07982124328613219
0.02,0.15,0.0799299621582025
0.02,0.16,0.08003804524739522
0.02,0.17,0.0801423136393223
0.02,0.18,0.08024658203124937
0.02,0.19,0.08034894307454366
0.02,0.2,0.0804487609863275
0.03,0.01,0.07789482116699156
0.03,0.02,0.07803977966308531
0.03,0.03,0.07818092346191344
0.03,0.04,0.07831888834635355
0.03,0.05,0.07845367431640562
0.03,0.06,0.07858528137206969
0.03,0.07,0.07871243794759053
0.03,0.08,0.07883895874023375
0.03,0.09,0.07896230061848897
0.03,0.1,0.07908246358235616
0.03,0.11,0.07920071919759053
0.03,0.12,0.07931643168131448
0.03,0.13,0.07943023681640562
0.03,0.14,0.07954213460286397
0.03,0.15,0.07965339660644469
0.03,0.16,0.07976020812988219
0.03,0.17,0.07986701965331969
0.03,0.18,0.07997192382812437
0.03,0.19,0.08007492065429625
0.03,0.2,0.08017601013183531
0.04,0.01,0.07761126200358011
0.04,0.02,0.07775812784830667
0.04,0.03,0.0778999074300124
0.04,0.04,0.07803914388020772
0.04,0.05,0.0781739298502598
0.04,0.06,0.07830680847167906
0.04,0.07,0.07843650817871031
0.04,0.08,0.07856302897135355
0.04,0.09,0.07868700663248636
0.04,0.1,0.07880907694498636
0.04,0.11,0.07892860412597594
0.04,0.12,0.0790449523925775
0.04,0.13,0.07916002909342386
0.04,0.14,0.07927192687988219
0.04,0.15,0.07938382466634053
0.04,0.16,0.07949190775553323
0.04,0.17,0.07959935506184834
0.04,0.18,0.07970553080240823
0.04,0.19,0.07980916341145772
0.04,0.2,0.07991025288899678
0.05,0.01,0.07733787536621031
0.05,0.02,0.07748474121093687
0.05,0.03,0.07762779235839781
0.05,0.04,0.07776830037434834
0.05,0.05,0.07790372212727803
0.05,0.06,0.0780372365315749
0.05,0.07,0.07816820780436136
0.05,0.08,0.07829536437988219
0.05,0.09,0.078419342041015
0.05,0.1,0.07854331970214781
0.05,0.11,0.0786628468831374
0.05,0.12,0.07878046671549417
0.05,0.13,0.07889617919921812
0.05,0.14,0.07901062011718687
0.05,0.15,0.07912188212076761
0.05,0.16,0.07923187255859312
0.05,0.17,0.07933868408203062
0.05,0.18,0.07944549560546812
0.05,0.19,0.07955039978027281
0.05,0.2,0.07965339660644469
0.06,0.01,0.07707148234049417
0.06,0.02,0.07721898396809834
0.06,0.03,0.07736330668131448
0.06,0.04,0.07750445048014261
0.06,0.05,0.0776411437988275
0.06,0.06,0.07777529398600198
0.06,0.07,0.07790690104166605
0.06,0.08,0.07803532918294209
0.06,0.09,0.07816121419270772
0.06,0.1,0.07828455607096292
0.06,0.11,0.07840471903483011
0.06,0.12,0.07852424621581969
0.06,0.13,0.07864059448242125
0.06,0.14,0.0787543996175124
0.06,0.15,0.07886820475260355
0.06,0.16,0.07897755940755147
0.06,0.17,0.07908691406249937
0.06,0.18,0.07919372558593687
0.06,0.19,0.07929926554361917
0.06,0.2,0.07940353393554625
0.07,0.01,0.07681208292643167
0.07,0.02,0.07696149190266866
0.07,0.03,0.0771058146158848
0.07,0.04,0.07724759419759053
0.07,0.05,0.07738492329915303
0.07,0.06,0.07752034505208272
0.07,0.07,0.07765258789062437
0.07,0.08,0.07778165181477803
0.07,0.09,0.07790880839029886
0.07,0.1,0.07803342183430928
0.07,0.11,0.07815485636393167
0.07,0.12,0.07827311197916605
0.07,0.13,0.07839009602864522
0.07,0.14,0.07850644429524678
0.07,0.15,0.07861897786458272
0.07,0.16,0.07873023986816344
0.07,0.17,0.07884086608886656
