R1,R2,erro
0.13,0.05,0.08975852966308531
0.13,0.06,0.08991302490234312
0.13,0.07,0.09006434122721292
0.13,0.08,0.09021120707193948
0.13,0.09,0.09035552978515562
0.13,0.1,0.09049794514973897
0.13,0.11,0.09063527425130147
0.13,0.12,0.09077196756998636
0.13,0.13,0.09090421040852803
0.13,0.14,0.09103518168131448
0.13,0.15,0.09116360982259053
0.13,0.16,0.09129013061523375
0.13,0.17,0.09141347249348897
0.13,0.18,0.09153427124023375
0.13,0.19,0.09165506998697855
0.13,0.2,0.09177205403645772
0.14,0.01,0.08890912373860616
0.14,0.02,0.08908078511555928
0.14,0.03,0.08924736022949156
0.14,0.04,0.08940948486328062
0.14,0.05,0.08956906636555928
0.14,0.06,0.08972356160481709
0.14,0.07,0.08987551371256448
0.14,0.08,0.09002365112304625
0.14,0.09,0.0901679738362624
0.14,0.1,0.09031038920084573
0.14,0.11,0.09044835408528584
0.14,0.12,0.09058568318684834
0.14,0.13,0.09071919759114522
0.14,0.14,0.09085080464680928
0.14,0.15,0.09097859700520772
0.14,0.16,0.09110575358072855
0.14,0.17,0.09123036702473897
0.14,0.18,0.09135243733723897
0.14,0.19,0.09147196451822855
0.14,0.2,0.09159022013346292
0.15,0.01,0.08872029622395772
0.15,0.02,0.08889259338378844
0.15,0.03,0.08905980428059834
0.15,0.04,0.08922320048014261
0.15,0.05,0.08938214619954366
0.15,0.06,0.08953727722167906
0.15,0.07,0.08968986511230406
0.15,0.08,0.08983927408854105
0.15,0.09,0.0899848683675124
0.15,0.1,0.09012664794921812
0.15,0.11,0.09026652018229105
0.15,0.12,0.09040384928385355
0.15,0.13,0.09053799947102803
0.15,0.14,0.09066960652669209
0.15,0.15,0.09079867045084573
0.15,0.16,0.09092646280924417
0.15,0.17,0.09105107625325459
0.15,0.18,0.09117251078287698
0.15,0.19,0.09129394531249937
0.15,0.2,0.09141220092773375
0.16,0.01,0.0885346476236973
0.16,0.02,0.08870758056640562
0.16,0.03,0.08887479146321553
0.16,0.04,0.089039459228515
0.16,0.05,0.08919904073079366
0.16,0.06,0.08935607910156187
0.16,0.07,0.08950930277506448
0.16,0.08,0.08965807596842386
0.16,0.09,0.08980367024739522
0.16,0.1,0.08994735717773375
0.16,0.11,0.09008786519368428
0.16,0.12,0.09022455851236917
0.16,0.13,0.09035934448242125
0.16,0.14,0.09049222310384053
0.16,0.15,0.09062192281087178
0.16,0.16,0.09074971516927022
0.16,0.17,0.09087496439615823
0.16,0.18,0.09099703470865823
0.16,0.19,0.09111846923828062
0.16,0.2,0.09123736063639261
0.17,0.01,0.08835344950358011
0.17,0.02,0.08852701822916605
0.17,0.03,0.08869550069173116
0.17,0.04,0.08885953267415303
0.17,0.05,0.08902102152506448
0.17,0.06,0.0891767883300775
0.17,0.07,0.08933001200358011
0.17,0.08,0.0894806925455723
0.17,0.09,0.08962692260742125
0.17,0.1,0.08976997375488219
0.17,0.11,0.08991048177083272
0.17,0.12,0.09004908243815042
0.17,0.13,0.0901838684082025
0.17,0.14,0.09031674702962178
0.17,0.15,0.09044644673665303
0.17,0.16,0.09057487487792906
0.17,0.17,0.09070075988769469
0.17,0.18,0.0908241017659499
0.17,0.19,0.0909461720784499
0.17,0.2,0.09106569925943948
0.18,0.01,0.08817415873209573
0.18,0.02,0.08834836324055928
0.18,0.03,0.08851748148600198
0.18,0.04,0.08868342081705667
0.18,0.05,0.08884363810221292
0.18,0.06,0.08900194803873636
0.18,0.07,0.08915517171223897
0.18,0.08,0.08930585225423116
0.18,0.09,0.08945335388183531
0.18,0.1,0.08959640502929625
0.18,0.11,0.08973754882812437
0.18,0.12,0.08987678527831969
0.18,0.13,0.09001157124837178
0.18,0.14,0.09014508565266866
0.18,0.15,0.0902754211425775
0.18,0.16,0.09040384928385355
0.18,0.17,0.09053037007649678
0.18,0.18,0.09065434773762959
0.18,0.19,0.09077705383300719
0.18,0.2,0.09089594523111917
0.19,0.01,0.08799868265787698
0.19,0.02,0.08817352294921812
0.19,0.03,0.08834327697753844
0.19,0.04,0.08850985209147073
0.19,0.05,0.08867070515950459
0.19,0.06,0.08882965087890562
0.19,0.07,0.08898351033528584
0.19,0.08,0.08913355509440042
0.19,0.09,0.08928169250488219
0.19,0.1,0.08942601521809834
0.19,0.11,0.08956779479980406
0.19,0.12,0.08970639546712178
0.19,0.13,0.08984245300292906
0.19,0.14,0.08997596740722594
0.19,0.15,0.0901069386800124
0.19,0.16,0.09023536682128844
0.19,0.17,0.09036188761393167
0.19,0.18,0.09048650105794209
0.19,0.19,0.0906098429361973
0.19,0.2,0.09072937011718687
0.2,0.01,0.08782574971516866
0.2,0.02,0.0880012257893874
0.2,0.03,0.08817161560058531
0.2,0.04,0.08833755493164
0.2,0.05,0.08850031534830667
0.2,0.06,0.0886579895019525
0.2,0.07,0.08881375630696553
0.2,0.08,0.08896380106608011
0.2,0.09,0.08911193847656187
0.2,0.1,0.08925753275553323
0.2,0.11,0.08939994812011656
0.2,0.12,0.08953918457031187
0.2,0.13,0.08967587788899678
0.2,0.14,0.08980939229329366
0.2,0.15,0.08994099934895772
0.2,0.16,0.09007069905598897
0.2,0.17,0.0901978556315098
0.2,0.18,0.090321197509765
0.2,0.19,0.09044453938802022
0.2,0.2,0.0905647023518874
