R1,R2,erro
0.01,0.01,0.08680404663085875
0.01,0.02,0.08695663452148375
0.01,0.03,0.08710477193196553
0.01,0.04,0.08724909464518167
0.01,0.05,0.08738960266113219
0.01,0.06,0.08752629597981709
0.01,0.07,0.08766171773274678
0.01,0.08,0.08779268900553323
0.01,0.09,0.08791984558105406
0.01,0.1,0.08804509480794209
0.01,0.11,0.0881690724690749
0.01,0.12,0.08828923543294209
0.01,0.13,0.08840749104817647
0.01,0.14,0.08852256774902281
0.01,0.15,0.08863637288411397
0.01,0.16,0.0887495422363275
0.01,0.17,0.08885953267415303
0.01,0.18,0.08896825154622334
0.01,0.19,0.08907569885253844
0.01,0.2,0.08918123881022073
0.02,0.01,0.08652811686197855
0.02,0.02,0.08668197631835875
0.02,0.03,0.08683202107747334
0.02,0.04,0.08697697957356709
0.02,0.05,0.08711812337239522
0.02,0.06,0.08725608825683531
0.02,0.07,0.08739214579264261
0.02,0.08,0.08752375284830667
0.02,0.09,0.08765218098958272
0.02,0.1,0.08777997334798116
0.02,0.11,0.08790331522623636
0.02,0.12,0.08802474975585875
0.02,0.13,0.08814364115397073
0.02,0.14,0.0882606252034499
0.02,0.15,0.08837697347005147
0.02,0.16,0.0884895070393874
0.02,0.17,0.08860204060872334
0.02,0.18,0.08871203104654886
0.02,0.19,0.08882011413574156
0.02,0.2,0.08892692565917906
0.03,0.01,0.08626045227050719
0.03,0.02,0.086414947509765
0.03,0.03,0.0865662638346348
0.03,0.04,0.08671249389648375
0.03,0.05,0.08685490926106709
0.03,0.06,0.08699478149414
0.03,0.07,0.0871308390299473
0.03,0.08,0.08726371765136656
0.03,0.09,0.08739405314127542
0.03,0.1,0.08752184549967386
0.03,0.11,0.08764709472656187
0.03,0.12,0.08776916503906187
0.03,0.13,0.08788932800292906
0.03,0.14,0.08800694783528584
0.03,0.15,0.08812456766764261
0.03,0.16,0.08823837280273375
0.03,0.17,0.0883521779378249
0.03,0.18,0.08846216837565042
0.03,0.19,0.08857215881347594
0.03,0.2,0.08868087768554625
0.04,0.01,0.08600105285644469
0.04,0.02,0.08615618387858011
0.04,0.03,0.08630877176920511
0.04,0.04,0.08645754496256448
0.04,0.05,0.08660059611002542
0.04,0.06,0.08674110412597594
0.04,0.07,0.08687779744466084
0.04,0.08,0.08701194763183531
0.04,0.09,0.08714355468749937
0.04,0.1,0.08727134704589781
0.04,0.11,0.08739786783854105
0.04,0.12,0.08752057393391866
0.04,0.13,0.08764200846354105
0.04,0.14,0.08776153564453062
0.04,0.15,0.0878791554768874
0.04,0.16,0.08799550374348897
0.04,0.17,0.0881086730957025
0.04,0.18,0.08822120666503844
0.04,0.19,0.08833119710286397
0.04,0.2,0.08843991597493428
0.05,0.01,0.08574928283691344
0.05,0.02,0.08590568542480406
0.05,0.03,0.08605954488118428
0.05,0.04,0.08620704650878844
0.05,0.05,0.0863526407877598
0.05,0.06,0.08649314880371031
0.05,0.07,0.08663174947102803
0.05,0.08,0.08676653544108011
0.05,0.09,0.08689941406249937
0.05,0.1,0.08702784220377542
0.05,0.11,0.08715499877929625
0.05,0.12,0.08727961222330667
0.05,0.13,0.08740168253580667
0.05,0.14,0.08752248128255147
0.05,0.15,0.08764010111490823
0.05,0.16,0.087757720947265
0.05,0.17,0.08787279764811136
0.05,0.18,0.08798469543456969
0.05,0.19,0.08809595743815042
0.05,0.2,0.08820658365885355
0.06,0.01,0.08550514221191344
0.06,0.02,0.08566281636555928
0.06,0.03,0.08581540425618428
0.06,0.04,0.08596481323242125
0.06,0.05,0.08611167907714781
0.06,0.06,0.08625409444173116
0.06,0.07,0.08639205932617125
0.06,0.08,0.08652748107910094
0.06,0.09,0.08666035970052022
0.06,0.1,0.08679196675618428
0.06,0.11,0.0869184875488275
0.06,0.12,0.08704564412434834
0.06,0.13,0.08716835021972594
0.06,0.14,0.08728914896647073
0.06,0.15,0.08740867614746031
0.06,0.16,0.08752693176269469
0.06,0.17,0.08764200846354105
0.06,0.18,0.08775581359863219
0.06,0.19,0.08786771138509053
0.06,0.2,0.08797897338867125
0.07,0.01,0.08526608784993428
0.07,0.02,0.08542503356933531
0.07,0.03,0.08557889302571553
0.07,0.04,0.08572957356770772
0.07,0.05,0.08587580362955667
0.07,0.06,0.08601949055989522
0.07,0.07,0.08615936279296812
0.07,0.08,0.08629605611165303
0.07,0.09,0.0864302062988275
0.07,0.1,0.08655990600585875
0.07,0.11,0.08668960571289
0.07,0.12,0.08681549072265562
0.07,0.13,0.08694073994954366
0.07,0.14,0.08706217447916605
0.07,0.15,0.08718297322591084
0.07,0.16,0.08730122884114522
0.07,0.17,0.08741694132486917
