R1,R2,erro
0.01,0.01,0.0755951944986973
0.01,0.02,0.07573443094889261
0.01,0.03,0.0758704884846999
0.01,0.04,0.07600273132324156
0.01,0.05,0.07613243103027281
0.01,0.06,0.07625831604003844
0.01,0.07,0.07638165791829366
0.01,0.08,0.07650309244791605
0.01,0.09,0.07662134806315042
0.01,0.1,0.07673706054687437
0.01,0.11,0.07685086568196553
0.01,0.12,0.07696212768554625
0.01,0.13,0.07707211812337178
0.01,0.14,0.07717956542968687
0.01,0.15,0.07728574117024678
0.01,0.16,0.07739000956217386
0.01,0.17,0.07749300638834573
0.01,0.18,0.07759346008300719
0.01,0.19,0.07769264221191344
0.01,0.2,0.07779118855794209
0.02,0.01,0.07528366088867125
0.02,0.02,0.07542480468749937
0.02,0.03,0.07556149800618428
0.02,0.04,0.07569437662760355
0.02,0.05,0.07582534790039
0.02,0.06,0.07595250447591084
0.02,0.07,0.07607775370279886
0.02,0.08,0.07619918823242125
0.02,0.09,0.07631871541341084
0.02,0.1,0.07643633524576761
0.02,0.11,0.07655141194661397
0.02,0.12,0.0766633097330723
0.02,0.13,0.07677457173665303
0.02,0.14,0.07688265482584573
0.02,0.15,0.07699010213216084
0.02,0.16,0.07709564208984312
0.02,0.17,0.07719927469889261
0.02,0.18,0.07730099995930928
0.02,0.19,0.07740081787109312
0.02,0.2,0.07749999999999937
0.03,0.01,0.07498357137044209
0.03,0.02,0.07512535095214781
0.03,0.03,0.07526268005371031
0.03,0.04,0.0753968302408848
0.03,0.05,0.07552907307942647
0.03,0.06,0.0756568654378249
0.03,0.07,0.07578275044759053
0.03,0.08,0.07590609232584573
0.03,0.09,0.07602625528971292
0.03,0.1,0.0761451466878249
0.03,0.11,0.07626149495442647
0.03,0.12,0.0763740285237624
0.03,0.13,0.07648592631022073
0.03,0.14,0.07659528096516866
0.03,0.15,0.07670336405436136
0.03,0.16,0.07680953979492125
0.03,0.17,0.07691444396972594
0.03,0.18,0.07701680501302022
0.03,0.19,0.07711725870768167
0.03,0.2,0.07721834818522073
0.04,0.01,0.07469174702962178
0.04,0.02,0.0748335266113275
0.04,0.03,0.07497403462727803
0.04,0.04,0.07510945638020772
0.04,0.05,0.07524169921874937
0.04,0.06,0.07537076314290303
0.04,0.07,0.07549855550130147
0.04,0.08,0.07562126159667906
0.04,0.09,0.07574333190917906
0.04,0.1,0.07586285909016866
0.04,0.11,0.07597920735677022
0.04,0.12,0.07609428405761656
0.04,0.13,0.07620745340983011
0.04,0.14,0.07631744384765562
0.04,0.15,0.07642679850260355
0.04,0.16,0.07653297424316344
0.04,0.17,0.07663851420084573
0.04,0.18,0.07674214680989522
0.04,0.19,0.07684387207031187
0.04,0.2,0.07694432576497334
0.05,0.01,0.07440882364908792
0.05,0.02,0.07455378214518167
0.05,0.03,0.07469301859537698
0.05,0.04,0.07482971191406187
0.05,0.05,0.07496322631835875
0.05,0.06,0.07509356180826761
0.05,0.07,0.07522135416666605
0.05,0.08,0.07534660339355406
0.05,0.09,0.07546803792317647
0.05,0.1,0.07558947245279886
0.05,0.11,0.07570645650227803
0.05,0.12,0.07582153320312437
0.05,0.13,0.07593470255533792
0.05,0.14,0.07604723612467386
0.05,0.15,0.07615722656249937
0.05,0.16,0.07626530965169209
0.05,0.17,0.07637084960937437
0.05,0.18,0.07647511800130147
0.05,0.19,0.07657747904459573
0.05,0.2,0.0766785685221348
0.06,0.01,0.07413543701171812
0.06,0.02,0.07428039550781187
0.06,0.03,0.07442153930664
0.06,0.04,0.0745588684082025
0.06,0.05,0.07469365437825459
0.06,0.06,0.07482462565104105
0.06,0.07,0.07495305379231709
0.06,0.08,0.07507957458496031
0.06,0.09,0.07520164489746031
0.06,0.1,0.07532307942708272
0.06,0.11,0.07544197082519469
0.06,0.12,0.07555704752604105
0.06,0.13,0.07567085266113219
0.06,0.14,0.07578402201334573
0.06,0.15,0.07589528401692647
0.06,0.16,0.07600336710611917
0.06,0.17,0.07611017862955667
0.06,0.18,0.07621508280436136
0.06,0.19,0.07631935119628844
0.06,0.2,0.07642107645670511
0.07,0.01,0.07386904398600198
0.07,0.02,0.07401463826497334
0.07,0.03,0.07415641784667906
0.07,0.04,0.07429501851399678
0.07,0.05,0.07443044026692647
0.07,0.06,0.07456204732259053
0.07,0.07,0.07469111124674417
0.07,0.08,0.074818267822265
0.07,0.09,0.07494160970052022
0.07,0.1,0.07506368001302022
0.07,0.11,0.0751832071940098
0.07,0.12,0.07530082702636656
0.07,0.13,0.07541526794433531
0.07,0.14,0.07552780151367125
0.07,0.15,0.07563906351725198
0.07,0.16,0.0757484181721999
0.07,0.17,0.075855865478515
0.07,0.18,0.0759626770019525
0.07,0.19,0.07606694539387959
0.07,0.2,0.07616867065429625
0.08,0.01,0.07361028035481709
0.08,0.02,0.07375587463378844
0.08,0.03,0.07389956156412698
0.08,0.04,0.07403816223144469
0.08,0.05,0.07417485555012959
0.08,0.06,0.07430646260579366
0.08,0.07,0.0744367980957025
0.08,0.08,0.07456395467122334
0.08,0.09,0.07468920389811136
0.08,0.1,0.07481127421061136
0.08,0.11,0.07493143717447855
0.08,0.12,0.07504905700683531
0.08,0.13,0.07516476949055928
0.08,0.14,0.07527921040852803
0.08,0.15,0.07539110819498636
0.08,0.16,0.07550109863281187
0.08,0.17,0.07560918172200459
0.08,0.18,0.07571662902831969
0.08,0.19,0.07582089742024678
0.08,0.2,0.07592389424641866
0.09,0.01,0.07335787455240823
0.09,0.02,0.07350410461425719
0.09,0.03,0.07364842732747334
0.09,0.04,0.07378829956054625
0.09,0.05,0.07392435709635355
0.09,0.06,0.07405850728352803
0.09,0.07,0.07418947855631448
0.09,0.08,0.07431727091471292
0.09,0.09,0.07444252014160094
0.09,0.1,0.07456586201985616
0.09,0.11,0.07468602498372334
0.09,0.12,0.07480491638183531
0.09,0.13,0.07492126464843687
0.09,0.14,0.07503634134928323
0.09,0.15,0.07514951070149678
0.09,0.16,0.0752595011393223
0.09,0.17,0.075367584228515
0.09,0.18,0.07547630310058531
0.09,0.19,0.07558120727539
0.09,0.2,0.07568483988443948
0.1,0.01,0.07311055501302022
0.1,0.02,0.07325932820637959
0.1,0.03,0.07340428670247334
0.1,0.04,0.07354415893554625
0.1,0.05,0.07368085225423116
0.1,0.06,0.07381627400716084
0.1,0.07,0.0739472452799473
0.1,0.08,0.07407503763834573
0.1,0.09,0.07420155843098897
0.1,0.1,0.07432617187499937
0.1,0.11,0.07444760640462178
0.1,0.12,0.07456713358561136
0.1,0.13,0.07468348185221292
0.1,0.14,0.07479919433593687
0.1,0.15,0.07491236368815042
0.1,0.16,0.07502298990885355
0.1,0.17,0.07513234456380147
0.1,0.18,0.07524106343587178
0.1,0.19,0.07534660339355406
0.1,0.2,0.07545214335123636
0.11,0.01,0.07287022908528584
0.11,0.02,0.07301963806152281
0.11,0.03,0.07316396077473897
0.11,0.04,0.07330574035644469
0.11,0.05,0.0734437052408848
0.11,0.06,0.07357976277669209
0.11,0.07,0.07371136983235616
0.11,0.08,0.07383979797363219
0.11,0.09,0.07396695454915303
0.11,0.1,0.07409156799316344
0.11,0.11,0.07421300252278584
0.11,0.12,0.07433380126953062
0.11,0.13,0.07445014953613219
0.11,0.14,0.07456649780273375
0.11,0.15,0.0746803029378249
0.11,0.16,0.07479220072428323
0.11,0.17,0.07490282694498636
0.11,0.18,0.07501091003417906
0.11,0.19,0.07511835734049417
0.11,0.2,0.07522326151529886
0.12,0.01,0.0726356252034499
0.12,0.02,0.07278630574544209
0.12,0.03,0.07293062845865823
0.12,0.04,0.07307304382324156
0.12,0.05,0.07321164449055928
0.12,0.06,0.07334706624348897
0.12,0.07,0.07347994486490823
0.12,0.08,0.07361028035481709
0.12,0.09,0.07373807271321553
0.12,0.1,0.07386205037434834
0.12,0.11,0.07398539225260355
0.12,0.12,0.07410491943359312
0.12,0.13,0.07422381083170511
0.12,0.14,0.07434079488118428
0.12,0.15,0.07445523579915303
0.12,0.16,0.07456713358561136
0.12,0.17,0.07467775980631448
0.12,0.18,0.0747871144612624
0.12,0.19,0.0748939259846999
0.12,0.2,0.0750007375081374
0.13,0.01,0.0724067433675124
0.13,0.02,0.07255678812662698
0.13,0.03,0.07270365397135355
0.13,0.04,0.07284543355305928
0.13,0.05,0.07298403422037698
0.13,0.06,0.07312072753906187
0.13,0.07,0.07325360616048116
0.13,0.08,0.07338457743326761
0.13,0.09,0.07351236979166605
0.13,0.1,0.07363889058430928
0.13,0.11,0.07376159667968687
0.13,0.12,0.07388239542643167
0.13,0.13,0.07400128682454366
0.13,0.14,0.07411827087402281
0.13,0.15,0.07423271179199156
0.13,0.16,0.07434715270996031
0.13,0.17,0.07445777893066344
0.13,0.18,0.07456840515136656
0.13,0.19,0.07467521667480406
0.13,0.2,0.07478202819824156
0.14,0.01,0.07218294779459573
0.14,0.02,0.07233235677083272
0.14,0.03,0.07247922261555928
0.14,0.04,0.07262227376302022
0.14,0.05,0.07276214599609312
0.14,0.06,0.07289947509765562
0.14,0.07,0.07303362528483011
0.14,0.08,0.07316459655761656
0.14,0.09,0.07329302469889261
0.14,0.1,0.07341827392578062
0.14,0.11,0.07354288736979105
0.14,0.12,0.07366495768229105
0.14,0.13,0.07378384908040303
0.14,0.14,0.07390083312988219
0.14,0.15,0.07401654561360616
0.14,0.16,0.07412971496581969
0.14,0.17,0.07424224853515562
0.14,0.18,0.07435160319010355
0.14,0.19,0.07446095784505147
0.14,0.2,0.07456840515136656
0.15,0.01,0.07196233113606709
0.15,0.02,0.07211301167805928
0.15,0.03,0.07226114908854105
0.15,0.04,0.07240356445312437
0.15,0.05,0.07254534403483011
0.15,0.06,0.0726807657877598
0.15,0.07,0.07281555175781187
0.15,0.08,0.07294715881347594
0.15,0.09,0.07307622273762959
0.15,0.1,0.07320337931315042
0.15,0.11,0.07332862854003844
0.15,0.12,0.07345069885253844
0.15,0.13,0.07357022603352803
0.15,0.14,0.0736884816487624
0.15,0.15,0.07380419413248636
0.15,0.16,0.0739179992675775
0.15,0.17,0.07403053283691344
0.15,0.18,0.07414243062337178
0.15,0.19,0.07424987792968687
0.15,0.2,0.07435859680175719
0.16,0.01,0.07174680074055928
0.16,0.02,0.07189748128255147
0.16,0.03,0.07204561869303323
0.16,0.04,0.07218994140624937
0.16,0.05,0.0723304494221999
0.16,0.06,0.07246841430664
0.16,0.07,0.07260383605956969
0.16,0.08,0.07273544311523375
0.16,0.09,0.072865142822265
0.16,0.1,0.07299293518066344
0.16,0.11,0.07311818440755147
0.16,0.12,0.07324089050292906
0.16,0.13,0.07336105346679625
0.16,0.14,0.07347930908203062
0.16,0.15,0.07359565734863219
0.16,0.16,0.07371136983235616
0.16,0.17,0.07382326761881448
0.16,0.18,0.07393516540527281
0.16,0.19,0.07404324849446553
0.16,0.2,0.07415260314941344
0.17,0.01,0.07153572082519469
0.17,0.02,0.07168703715006448
0.17,0.03,0.07183517456054625
0.17,0.04,0.07198013305664
0.17,0.05,0.07212127685546812
0.17,0.06,0.07225987752278584
0.17,0.07,0.07239529927571553
0.17,0.08,0.07252754211425719
0.17,0.09,0.07265787760416605
0.17,0.1,0.07278566996256448
0.17,0.11,0.07291155497233011
0.17,0.12,0.07303489685058531
0.17,0.13,0.0731550598144525
