R1,R2,erro
0.01,0.01,0.07630027770996031
0.01,0.02,0.07644014994303323
0.01,0.03,0.07657684326171812
0.01,0.04,0.076710357666015
0.01,0.05,0.07684005737304625
0.01,0.06,0.07696721394856709
0.01,0.07,0.0770911916096999
0.01,0.08,0.0772132619221999
0.01,0.09,0.07733278910318948
0.01,0.1,0.07744850158691344
0.01,0.11,0.0775635782877598
0.01,0.12,0.07767484029134053
0.01,0.13,0.07778546651204366
0.01,0.14,0.07789354960123636
0.01,0.15,0.07799972534179625
0.01,0.16,0.07810526529947855
0.01,0.17,0.07820826212565042
0.01,0.18,0.07830871582031187
0.01,0.19,0.07840916951497334
0.01,0.2,0.07850644429524678
0.02,0.01,0.07599128723144469
0.02,0.02,0.07613306681315042
0.02,0.03,0.07626976013183531
0.02,0.04,0.0764045461018874
0.02,0.05,0.07653678894042906
0.02,0.06,0.0766633097330723
0.02,0.07,0.07678855895996031
0.02,0.08,0.07691126505533792
0.02,0.09,0.07703142801920511
0.02,0.1,0.07714968363443948
0.02,0.11,0.07726476033528584
0.02,0.12,0.07737856547037698
0.02,0.13,0.07749046325683531
0.02,0.14,0.07759854634602803
0.02,0.15,0.07770599365234312
0.02,0.16,0.07781280517578062
0.02,0.17,0.0779158020019525
0.02,0.18,0.07801752726236917
0.02,0.19,0.07811925252278584
0.02,0.2,0.07821779886881448
0.03,0.01,0.07569310506184834
0.03,0.02,0.07583424886067647
0.03,0.03,0.07597348531087178
0.03,0.04,0.07610890706380147
0.03,0.05,0.07624051411946553
0.03,0.06,0.07637021382649678
0.03,0.07,0.07649673461914
0.03,0.08,0.07662007649739522
0.03,0.09,0.07674151102701761
0.03,0.1,0.07686040242512959
0.03,0.11,0.07697611490885355
0.03,0.12,0.0770905558268223
0.03,0.13,0.07720372517903584
0.03,0.14,0.07731435139973897
0.03,0.15,0.07742243448893167
0.03,0.16,0.07752861022949156
0.03,0.17,0.07763287862141866
0.03,0.18,0.07773651123046812
0.03,0.19,0.0778388722737624
0.03,0.2,0.07793869018554625
0.04,0.01,0.07540255228678323
0.04,0.02,0.07554623921712178
0.04,0.03,0.07568611145019469
0.04,0.04,0.07582280476887959
0.04,0.05,0.07595568339029886
0.04,0.06,0.07608665466308531
0.04,0.07,0.07621317545572855
0.04,0.08,0.07633906046549417
0.04,0.09,0.07646113077799417
0.04,0.1,0.07657938639322855
0.04,0.11,0.07669764200846292
0.04,0.12,0.07681271870930928
0.04,0.13,0.07692588806152281
0.04,0.14,0.07703715006510355
0.04,0.15,0.07714586893717386
0.04,0.16,0.07725458780924417
0.04,0.17,0.07735949198404886
0.04,0.18,0.07746376037597594
0.04,0.19,0.07756612141927022
0.04,0.2,0.07766784667968687
0.05,0.01,0.0751228078206374
0.05,0.02,0.07526776631673116
0.05,0.03,0.07540827433268167
0.05,0.04,0.07554496765136656
0.05,0.05,0.07567975362141866
0.05,0.06,0.07581136067708272
0.05,0.07,0.07593915303548116
0.05,0.08,0.07606440226236917
0.05,0.09,0.07618710835774678
0.05,0.1,0.07630790710449156
0.05,0.11,0.07642679850260355
0.05,0.12,0.0765425109863275
0.05,0.13,0.07665631612141866
0.05,0.14,0.07676884969075459
0.05,0.15,0.0768782043457025
0.05,0.16,0.07698755900065042
0.05,0.17,0.07709373474121031
0.05,0.18,0.07719927469889261
0.05,0.19,0.07730227152506448
0.05,0.2,0.07740336100260355
0.06,0.01,0.07485069274902281
0.06,0.02,0.07499565124511656
0.06,0.03,0.0751374308268223
0.06,0.04,0.07527603149414
0.06,0.05,0.07541145324706969
0.06,0.06,0.07554369608561136
0.06,0.07,0.075672760009765
0.06,0.08,0.07579864501953062
0.06,0.09,0.07592262268066344
0.06,0.1,0.07604342142740823
0.06,0.11,0.07616358439127542
0.06,0.12,0.07627993265787698
0.06,0.13,0.07639437357584573
0.06,0.14,0.07650754292805928
0.06,0.15,0.07661880493164
0.06,0.16,0.07672815958658792
0.06,0.17,0.07683560689290303
0.06,0.18,0.07693987528483011
0.06,0.19,0.0770447794596348
0.06,0.2,0.07714777628580667
0.07,0.01,0.07458620707193948
0.07,0.02,0.07473180135091084
0.07,0.03,0.07487485249837178
0.07,0.04,0.07501472473144469
0.07,0.05,0.07515014648437437
0.07,0.06,0.07528366088867125
0.07,0.07,0.0754127248128249
0.07,0.08,0.07553988138834573
0.07,0.09,0.07566385904947855
0.07,0.1,0.07578656514485616
0.07,0.11,0.07590672810872334
0.07,0.12,0.07602434794108011
0.07,0.13,0.07614006042480406
0.07,0.14,0.07625386555989522
0.07,0.15,0.07636576334635355
0.07,0.16,0.07647575378417906
0.07,0.17,0.07658320109049417
0.07,0.18,0.07668937683105406
0.07,0.19,0.07679491678873636
0.07,0.2,0.07689727783203062
0.08,0.01,0.07432807922363219
0.08,0.02,0.07447558085123636
0.08,0.03,0.0746186319986973
0.08,0.04,0.07475914001464781
0.08,0.05,0.07489583333333272
