R1,R2,erro
0.01,0.01,0.08325828552246031
0.01,0.02,0.08340642293294209
0.01,0.03,0.08355201721191344
0.01,0.04,0.08369125366210875
0.01,0.05,0.08382921854654886
0.01,0.06,0.08396273295084573
0.01,0.07,0.08409370422363219
0.01,0.08,0.08422086079915303
0.01,0.09,0.08434611002604105
0.01,0.1,0.08446818033854105
0.01,0.11,0.08458834330240823
0.01,0.12,0.08470659891764261
0.01,0.13,0.08482167561848897
0.01,0.14,0.08493548075358011
0.01,0.15,0.08504610697428323
0.01,0.16,0.08515546162923116
0.01,0.17,0.08526290893554625
0.01,0.18,0.08536908467610616
0.01,0.19,0.08547271728515562
0.01,0.2,0.0855750783284499
0.02,0.01,0.08297154744466084
0.02,0.02,0.08312095642089781
0.02,0.03,0.08326655069986917
0.02,0.04,0.0834083302815749
0.02,0.05,0.083546295166015
0.02,0.06,0.08368171691894469
0.02,0.07,0.08381268819173116
0.02,0.08,0.08394111633300719
0.02,0.09,0.08406890869140562
0.02,0.1,0.08419097900390562
0.02,0.11,0.08431241353352803
0.02,0.12,0.08443194071451761
0.02,0.13,0.08454828898111917
0.02,0.14,0.08466209411621031
0.02,0.15,0.08477462768554625
0.02,0.16,0.08488461812337178
0.02,0.17,0.08499397277831969
0.02,0.18,0.08509951273600198
0.02,0.19,0.08520505269368428
0.02,0.2,0.08530741373697855
0.03,0.01,0.08269243876139261
0.03,0.02,0.0828437550862624
0.03,0.03,0.08299062093098897
0.03,0.04,0.0831336720784499
0.03,0.05,0.08327227274576761
0.03,0.06,0.0834089660644525
0.03,0.07,0.08354120890299417
0.03,0.08,0.08367090861002542
0.03,0.09,0.08379933675130147
0.03,0.1,0.08392331441243428
0.03,0.11,0.08404474894205667
0.03,0.12,0.08416491190592386
0.03,0.13,0.08428253173828062
0.03,0.14,0.08439760843912698
0.03,0.15,0.08451077779134053
0.03,0.16,0.08462267557779886
0.03,0.17,0.08473139444986917
0.03,0.18,0.08483947753906187
0.03,0.19,0.08494565327962178
0.03,0.2,0.08504928588867125
0.04,0.01,0.08242286682128844
0.04,0.02,0.08257481892903584
0.04,0.03,0.08272359212239522
0.04,0.04,0.08286727905273375
0.04,0.05,0.08300715128580667
0.04,0.06,0.08314448038736917
0.04,0.07,0.08327799479166605
0.04,0.08,0.08340960184733011
0.04,0.09,0.08353739420572855
0.04,0.1,0.08366327921549417
0.04,0.11,0.08378598531087178
0.04,0.12,0.08390678405761656
0.04,0.13,0.08402567545572855
0.04,0.14,0.0841413879394525
0.04,0.15,0.08425519307454366
0.04,0.16,0.08436645507812437
0.04,0.17,0.08447771708170511
0.04,0.18,0.08458580017089781
0.04,0.19,0.08469261169433531
0.04,0.2,0.08479815165201761
0.05,0.01,0.08216156005859312
0.05,0.02,0.08231478373209573
0.05,0.03,0.08246355692545511
0.05,0.04,0.08260851542154886
0.05,0.05,0.08274902343749937
0.05,0.06,0.08288762410481709
0.05,0.07,0.08302304585774678
0.05,0.08,0.08315401713053323
0.05,0.09,0.08328435262044209
0.05,0.1,0.0834089660644525
0.05,0.11,0.08353421529134053
0.05,0.12,0.08365437825520772
0.05,0.13,0.0837739054361973
0.05,0.14,0.08389216105143167
0.05,0.15,0.08400660196940042
0.05,0.16,0.08411849975585875
0.05,0.17,0.08423103332519469
0.05,0.18,0.0843391164143874
0.05,0.19,0.08444719950358011
0.05,0.2,0.08455337524414
0.06,0.01,0.08190851847330667
0.06,0.02,0.08206237792968687
0.06,0.03,0.08221051534016866
0.06,0.04,0.08235801696777281
0.06,0.05,0.08249916076660094
0.06,0.06,0.08263839721679625
0.06,0.07,0.08277445475260355
0.06,0.08,0.08290669759114522
0.06,0.09,0.08303576151529886
0.06,0.1,0.0831635538736973
0.06,0.11,0.08328943888346292
0.06,0.12,0.08341023763020772
0.06,0.13,0.0835304005940749
0.06,0.14,0.08364929199218687
0.06,0.15,0.08376436869303323
0.06,0.16,0.08387880961100198
0.06,0.17,0.08399007161458272
0.06,0.18,0.08410069783528584
0.06,0.19,0.08420878092447855
0.06,0.2,0.08431622823079366
0.07,0.01,0.08166119893391866
0.07,0.02,0.08181442260742125
0.07,0.03,0.08196573893229105
