R1,R2,erro
0.06,0.19,0.08007746378580667
0.06,0.2,0.08018173217773375
0.07,0.01,0.0775801086425775
0.07,0.02,0.07773078918456969
0.07,0.03,0.07787701924641866
0.07,0.04,0.07801879882812437
0.07,0.05,0.0781586710611973
0.07,0.06,0.07829282124837178
0.07,0.07,0.07842697143554625
0.07,0.08,0.0785553995768223
0.07,0.09,0.07868382771809834
0.07,0.1,0.07880844116210875
0.07,0.11,0.07893114725748636
0.07,0.12,0.07905067443847594
0.07,0.13,0.07916829427083272
0.07,0.14,0.07928464253743428
0.07,0.15,0.07939781188964781
0.07,0.16,0.07950907389322855
0.07,0.17,0.07962097167968687
0.07,0.18,0.07972778320312437
0.07,0.19,0.07983459472656187
0.07,0.2,0.07994013468424417
0.08,0.01,0.07733088175455667
0.08,0.02,0.07748156229654886
0.08,0.03,0.07762842814127542
0.08,0.04,0.07777084350585875
0.08,0.05,0.07791007995605406
0.08,0.06,0.07804677327473897
0.08,0.07,0.07818155924479105
0.08,0.08,0.0783112589518223
0.08,0.09,0.07843968709309834
0.08,0.1,0.07856557210286397
0.08,0.11,0.07868764241536397
0.08,0.12,0.07880907694498636
0.08,0.13,0.07892733256022073
0.08,0.14,0.0790436808268223
0.08,0.15,0.07915812174479105
0.08,0.16,0.07927065531412698
0.08,0.17,0.07938191731770772
0.08,0.18,0.07949063618977803
0.08,0.19,0.07959871927897073
0.08,0.2,0.07970362345377542
0.09,0.01,0.07708546956380147
0.09,0.02,0.07723742167154886
0.09,0.03,0.07738492329915303
0.09,0.04,0.07752861022949156
0.09,0.05,0.07766911824544209
0.09,0.06,0.07780644734700459
0.09,0.07,0.07794123331705667
0.09,0.08,0.07807284037272073
0.09,0.09,0.07820126851399678
0.09,0.1,0.07832778930664
0.09,0.11,0.07845176696777281
0.09,0.12,0.07857320149739522
0.09,0.13,0.07869145711262959
0.09,0.14,0.07880907694498636
0.09,0.15,0.07892351786295511
0.09,0.16,0.07903795878092386
0.09,0.17,0.07914922078450459
0.09,0.18,0.07925921122233011
0.09,0.19,0.07936665852864522
0.09,0.2,0.07947283426920511
0.1,0.01,0.0768476867675775
0.1,0.02,0.0770002746582025
0.1,0.03,0.07714841206868428
0.1,0.04,0.07729273478190042
0.1,0.05,0.07743387858072855
0.1,0.06,0.07757247924804625
0.1,0.07,0.07770726521809834
0.1,0.08,0.07783950805664
0.1,0.09,0.07796920776367125
0.1,0.1,0.07809509277343687
0.1,0.11,0.0782203420003249
0.1,0.12,0.0783424123128249
0.1,0.13,0.07846257527669209
0.1,0.14,0.07858019510904886
0.1,0.15,0.07869590759277281
0.1,0.16,0.07880907694498636
0.1,0.17,0.0789222462971999
0.1,0.18,0.07903223673502542
0.1,0.19,0.07914095560709573
0.1,0.2,0.07924776713053323
0.11,0.01,0.07661499023437437
0.11,0.02,0.07676757812499937
0.11,0.03,0.07691825866699156
0.11,0.04,0.07706258138020772
0.11,0.05,0.07720499674479105
0.11,0.06,0.07734296162923116
0.11,0.07,0.07747901916503844
0.11,0.08,0.07761189778645772
0.11,0.09,0.07774159749348897
0.11,0.1,0.077870025634765
0.11,0.11,0.07799336751302022
0.11,0.12,0.07811734517415303
0.11,0.13,0.07823687235514261
0.11,0.14,0.07835576375325459
0.11,0.15,0.07847338358561136
0.11,0.16,0.0785871887207025
0.11,0.17,0.07869908650716084
0.11,0.18,0.07881034851074156
0.11,0.19,0.07891906738281187
0.11,0.2,0.07902715047200459
0.12,0.01,0.0763886515299473
0.12,0.02,0.0765418752034499
0.12,0.03,0.07669191996256448
0.12,0.04,0.07683751424153584
0.12,0.05,0.07697992960611917
0.12,0.06,0.07711980183919209
0.12,0.07,0.07725585937499937
0.12,0.08,0.07738937377929625
0.12,0.09,0.07751970926920511
0.12,0.1,0.07764750162760355
0.12,0.11,0.07777338663736917
0.12,0.12,0.07789800008137959
0.12,0.13,0.07801816304524678
0.12,0.14,0.07813705444335875
0.12,0.15,0.07825467427571553
0.12,0.16,0.07836911519368428
0.12,0.17,0.07848228454589781
0.12,0.18,0.07859418233235616
0.12,0.19,0.07870290120442647
