R1,R2,erro
0.001,0.197,0.088
0.001,0.198,0.08801
0.001,0.199,0.08802
0.001,0.2,0.08803
0.002,0.001,0.08553
0.002,0.002,0.08554
0.002,0.003,0.08556
0.002,0.004,0.08557
0.002,0.005,0.08559
0.002,0.006,0.0856
0.002,0.007,0.08562
0.002,0.008,0.08564
0.002,0.009,0.08565
0.002,0.01,0.08567
0.002,0.011,0.08568
0.002,0.012,0.0857
0.002,0.013,0.08571
0.002,0.014,0.08573
0.002,0.015,0.08574
0.002,0.016,0.08576
0.002,0.017,0.08577
0.002,0.018,0.08579
0.002,0.019,0.0858
0.002,0.02,0.08581
0.002,0.021,0.08583
0.002,0.022,0.08585
0.002,0.023,0.08586
0.002,0.024,0.08587
0.002,0.025,0.08589
0.002,0.026,0.0859
0.002,0.027,0.08592
0.002,0.028,0.08593
0.002,0.029,0.08595
0.002,0.03,0.08596
0.002,0.031,0.08598
0.002,0.032,0.08599
0.002,0.033,0.086
0.002,0.034,0.08602
0.002,0.035,0.08603
0.002,0.036,0.08605
0.002,0.037,0.08606
0.002,0.038,0.08607
0.002,0.039,0.08609
0.002,0.04,0.0861
0.002,0.041,0.08612
0.002,0.042,0.08613
0.002,0.043,0.08614
0.002,0.044,0.08616
0.002,0.045,0.08617
0.002,0.046,0.08619
0.002,0.047,0.0862
0.002,0.048,0.08621
0.002,0.049,0.08623
0.002,0.05,0.08624
0.002,0.051,0.08625
0.002,0.052,0.08627
0.002,0.053,0.08628
0.002,0.054,0.0863
0.002,0.055,0.08631
0.002,0.056,0.08632
0.002,0.057,0.08634
0.002,0.058,0.08635
0.002,0.059,0.08636
0.002,0.06,0.08638
0.002,0.061,0.08639
0.002,0.062,0.0864
0.002,0.063,0.08642
0.002,0.064,0.08643
0.002,0.065,0.08644
0.002,0.066,0.08646
0.002,0.067,0.08647
0.002,0.068,0.08648
0.002,0.069,0.0865
0.002,0.07,0.08651
0.002,0.071,0.08652
0.002,0.072,0.08653
0.002,0.073,0.08655
0.002,0.074,0.08656
0.002,0.075,0.08657
0.002,0.076,0.08658
0.002,0.077,0.0866
0.002,0.078,0.08661
0.002,0.079,0.08662
0.002,0.08,0.08664
0.002,0.081,0.08665
0.002,0.082,0.08666
0.002,0.083,0.08667
0.002,0.084,0.08669
0.002,0.085,0.0867
0.002,0.086,0.08671
0.002,0.087,0.08672
0.002,0.088,0.08674
0.002,0.089,0.08675
0.002,0.09,0.08676
0.002,0.091,0.08677
0.002,0.092,0.08679
0.002,0.093,0.0868
0.002,0.094,0.08681
0.002,0.095,0.08682
0.002,0.096,0.08684
0.002,0.097,0.08685
0.002,0.098,0.08686
0.002,0.099,0.08687
0.002,0.1,0.08689
0.002,0.101,0.0869
0.002,0.102,0.08691
0.002,0.103,0.08692
0.002,0.104,0.08694
0.002,0.105,0.08695
0.002,0.106,0.08696
0.002,0.107,0.08697
0.002,0.108,0.08698
0.002,0.109,0.08699
0.002,0.11,0.08701
0.002,0.111,0.08702
0.002,0.112,0.08703
0.002,0.113,0.08704
0.002,0.114,0.08705
0.002,0.115,0.08707
0.002,0.116,0.08708
0.002,0.117,0.08709
0.002,0.118,0.0871
0.002,0.119,0.08711
0.002,0.12,0.08712
0.002,0.121,0.08714
0.002,0.122,0.08715
0.002,0.123,0.08716
0.002,0.124,0.08717
0.002,0.125,0.08718
0.002,0.126,0.0872
0.002,0.127,0.08721
0.002,0.128,0.08722
0.002,0.129,0.08723
0.002,0.13,0.08724
0.002,0.131,0.08725
0.002,0.132,0.08726
0.002,0.133,0.08728
0.002,0.134,0.08729
0.002,0.135,0.0873
0.002,0.136,0.08731
0.002,0.137,0.08732
0.002,0.138,0.08733
0.002,0.139,0.08734
0.002,0.14,0.08736
0.002,0.141,0.08737
0.002,0.142,0.08738
0.002,0.143,0.08739
0.002,0.144,0.0874
0.002,0.145,0.08741
0.002,0.146,0.08742
0.002,0.147,0.08743
0.002,0.148,0.08744
0.002,0.149,0.08746
0.002,0.15,0.08747
0.002,0.151,0.08748
0.002,0.152,0.08749
0.002,0.153,0.0875
0.002,0.154,0.08751
0.002,0.155,0.08752
0.002,0.156,0.08753
0.002,0.157,0.08755
0.002,0.158,0.08756
0.002,0.159,0.08757
0.002,0.16,0.08758
0.002,0.161,0.08759
0.002,0.162,0.0876
0.002,0.163,0.08761
0.002,0.164,0.08762
0.002,0.165,0.08763
0.002,0.166,0.08764
0.002,0.167,0.08765
0.002,0.168,0.08766
0.002,0.169,0.08767
0.002,0.17,0.08769
0.002,0.171,0.0877
0.002,0.172,0.08771
0.002,0.173,0.08772
0.002,0.174,0.08773
0.002,0.175,0.08774
0.002,0.176,0.08775
0.002,0.177,0.08776
0.002,0.178,0.08777
0.002,0.179,0.08778
0.002,0.18,0.08779
0.002,0.181,0.0878
0.002,0.182,0.08781
0.002,0.183,0.08782
0.002,0.184,0.08783
0.002,0.185,0.08784
0.002,0.186,0.08785
0.002,0.187,0.08787
0.002,0.188,0.08787
0.002,0.189,0.08789
0.002,0.19,0.0879
0.002,0.191,0.08791
0.002,0.192,0.08792
0.002,0.193,0.08793
0.002,0.194,0.08794
0.002,0.195,0.08795
0.002,0.196,0.08796
0.002,0.197,0.08797
0.002,0.198,0.08798
0.002,0.199,0.08799
0.002,0.2,0.088
0.003,0.001,0.0855
0.003,0.002,0.08551
0.003,0.003,0.08553
0.003,0.004,0.08554
0.003,0.005,0.08556
0.003,0.006,0.08558
0.003,0.007,0.08559
0.003,0.008,0.08561
0.003,0.009,0.08562
0.003,0.01,0.08564
0.003,0.011,0.08565
0.003,0.012,0.08567
0.003,0.013,0.08568
0.003,0.014,0.0857
0.003,0.015,0.08571
0.003,0.016,0.08573
0.003,0.017,0.08574
0.003,0.018,0.08576
0.003,0.019,0.08577
0.003,0.02,0.08579
0.003,0.021,0.0858
0.003,0.022,0.08582
0.003,0.023,0.08583
0.003,0.024,0.08585
0.003,0.025,0.08586
0.003,0.026,0.08587
0.003,0.027,0.08589
0.003,0.028,0.0859
0.003,0.029,0.08592
0.003,0.03,0.08593
0.003,0.031,0.08595
0.003,0.032,0.08596
0.003,0.033,0.08597
0.003,0.034,0.08599
0.003,0.035,0.086
0.003,0.036,0.08602
0.003,0.037,0.08603
0.003,0.038,0.08605
0.003,0.039,0.08606
0.003,0.04,0.08607
0.003,0.041,0.08609
0.003,0.042,0.0861
0.003,0.043,0.08611
0.003,0.044,0.08613
0.003,0.045,0.08614
0.003,0.046,0.08616
0.003,0.047,0.08617
0.003,0.048,0.08619
0.003,0.049,0.0862
0.003,0.05,0.08621
0.003,0.051,0.08623
0.003,0.052,0.08624
0.003,0.053,0.08625
0.003,0.054,0.08627
0.003,0.055,0.08628
0.003,0.056,0.08629
0.003,0.057,0.08631
0.003,0.058,0.08632
0.003,0.059,0.08633
0.003,0.06,0.08635
0.003,0.061,0.08636
0.003,0.062,0.08637
0.003,0.063,0.08639
0.003,0.064,0.0864
0.003,0.065,0.08641
0.003,0.066,0.08643
0.003,0.067,0.08644
0.003,0.068,0.08645
0.003,0.069,0.08647
0.003,0.07,0.08648
0.003,0.071,0.08649
0.003,0.072,0.08651
0.003,0.073,0.08652
0.003,0.074,0.08653
0.003,0.075,0.08654
0.003,0.076,0.08656
0.003,0.077,0.08657
0.003,0.078,0.08658
0.003,0.079,0.0866
0.003,0.08,0.08661
0.003,0.081,0.08662
0.003,0.082,0.08663
0.003,0.083,0.08665
0.003,0.084,0.08666
0.003,0.085,0.08667
0.003,0.086,0.08668
0.003,0.087,0.0867
0.003,0.088,0.08671
0.003,0.089,0.08672
0.003,0.09,0.08673
0.003,0.091,0.08675
0.003,0.092,0.08676
0.003,0.093,0.08677
0.003,0.094,0.08678
0.003,0.095,0.0868
0.003,0.096,0.08681
0.003,0.097,0.08682
0.003,0.098,0.08683
0.003,0.099,0.08685
0.003,0.1,0.08686
0.003,0.101,0.08687
0.003,0.102,0.08688
0.003,0.103,0.08689
0.003,0.104,0.08691
0.003,0.105,0.08692
0.003,0.106,0.08693
0.003,0.107,0.08694
0.003,0.108,0.08696
0.003,0.109,0.08697
0.003,0.11,0.08698
0.003,0.111,0.08699
0.003,0.112,0.087
0.003,0.113,0.08701
0.003,0.114,0.08703
0.003,0.115,0.08704
0.003,0.116,0.08705
0.003,0.117,0.08706
0.003,0.118,0.08707
0.003,0.119,0.08709
0.003,0.12,0.0871
0.003,0.121,0.08711
0.003,0.122,0.08712
0.003,0.123,0.08713
0.003,0.124,0.08714
0.003,0.125,0.08716
0.003,0.126,0.08717
0.003,0.127,0.08718
0.003,0.128,0.08719
0.003,0.129,0.0872
0.003,0.13,0.08721
0.003,0.131,0.08723
0.003,0.132,0.08724
0.003,0.133,0.08725
0.003,0.134,0.08726
0.003,0.135,0.08727
0.003,0.136,0.08728
0.003,0.137,0.08729
0.003,0.138,0.0873
0.003,0.139,0.08732
0.003,0.14,0.08733
0.003,0.141,0.08734
0.003,0.142,0.08735
0.003,0.143,0.08736
0.003,0.144,0.08737
0.003,0.145,0.08738
0.003,0.146,0.0874
0.003,0.147,0.08741
0.003,0.148,0.08742
0.003,0.149,0.08743
0.003,0.15,0.08744
0.003,0.151,0.08745
0.003,0.152,0.08746
0.003,0.153,0.08747
0.003,0.154,0.08748
0.003,0.155,0.0875
0.003,0.156,0.08751
0.003,0.157,0.08752
0.003,0.158,0.08753
0.003,0.159,0.08754
0.003,0.16,0.08755
0.003,0.161,0.08756
0.003,0.162,0.08757
0.003,0.163,0.08758
0.003,0.164,0.08759
0.003,0.165,0.0876
0.003,0.166,0.08762
0.003,0.167,0.08763
0.003,0.168,0.08764
0.003,0.169,0.08765
0.003,0.17,0.08766
0.003,0.171,0.08767
0.003,0.172,0.08768
0.003,0.173,0.08769
0.003,0.174,0.0877
0.003,0.175,0.08771
0.003,0.176,0.08772
0.003,0.177,0.08773
0.003,0.178,0.08774
0.003,0.179,0.08775
0.003,0.18,0.08776
0.003,0.181,0.08777
0.003,0.182,0.08779
0.003,0.183,0.0878
0.003,0.184,0.08781
0.003,0.185,0.08782
0.003,0.186,0.08783
0.003,0.187,0.08784
0.003,0.188,0.08785
0.003,0.189,0.08786
0.003,0.19,0.08787
0.003,0.191,0.08788
0.003,0.192,0.08789
0.003,0.193,0.0879
0.003,0.194,0.08791
0.003,0.195,0.08792
0.003,0.196,0.08793
0.003,0.197,0.08794
0.003,0.198,0.08795
0.003,0.199,0.08796
0.003,0.2,0.08797
0.004,0.001,0.08547
0.004,0.002,0.08548
0.004,0.003,0.0855
0.004,0.004,0.08551
0.004,0.005,0.08553
0.004,0.006,0.08555
0.004,0.007,0.08556
0.004,0.008,0.08558
0.004,0.009,0.08559
0.004,0.01,0.08561
0.004,0.011,0.08562
0.004,0.012,0.08564
0.004,0.013,0.08565
0.004,0.014,0.08567
0.004,0.015,0.08568
0.004,0.016,0.0857
0.004,0.017,0.08571
0.004,0.018,0.08573
0.004,0.019,0.08574
0.004,0.02,0.08576
0.004,0.021,0.08577
0.004,0.022,0.08579
0.004,0.023,0.0858
0.004,0.024,0.08582
0.004,0.025,0.08583
0.004,0.026,0.08585
0.004,0.027,0.08586
0.004,0.028,0.08587
0.004,0.029,0.08589
0.004,0.03,0.0859
0.004,0.031,0.08592
0.004,0.032,0.08593
0.004,0.033,0.08595
0.004,0.034,0.08596
0.004,0.035,0.08597
0.004,0.036,0.08599
0.004,0.037,0.086
0.004,0.038,0.08602
0.004,0.039,0.08603
0.004,0.04,0.08605
0.004,0.041,0.08606
0.004,0.042,0.08607
0.004,0.043,0.08609
0.004,0.044,0.0861
0.004,0.045,0.08611
0.004,0.046,0.08613
0.004,0.047,0.08614
0.004,0.048,0.08616
0.004,0.049,0.08617
0.004,0.05,0.08618
0.004,0.051,0.0862
0.004,0.052,0.08621
0.004,0.053,0.08622
0.004,0.054,0.08624
0.004,0.055,0.08625
0.004,0.056,0.08626
0.004,0.057,0.08628
0.004,0.058,0.08629
0.004,0.059,0.0863
0.004,0.06,0.08632
0.004,0.061,0.08633
0.004,0.062,0.08635
0.004,0.063,0.08636
0.004,0.064,0.08637
0.004,0.065,0.08639
0.004,0.066,0.0864
0.004,0.067,0.08641
0.004,0.068,0.08642
0.004,0.069,0.08644
0.004,0.07,0.08645
0.004,0.071,0.08646
0.004,0.072,0.08648
0.004,0.073,0.08649
0.004,0.074,0.0865
0.004,0.075,0.08652
0.004,0.076,0.08653
0.004,0.077,0.08654
0.004,0.078,0.08655
0.004,0.079,0.08657
0.004,0.08,0.08658
0.004,0.081,0.08659
0.004,0.082,0.08661
0.004,0.083,0.08662
0.004,0.084,0.08663
0.004,0.085,0.08664
0.004,0.086,0.08666
0.004,0.087,0.08667
0.004,0.088,0.08668
0.004,0.089,0.08669
0.004,0.09,0.08671
0.004,0.091,0.08672
0.004,0.092,0.08673
0.004,0.093,0.08674
0.004,0.094,0.08676
0.004,0.095,0.08677
0.004,0.096,0.08678
0.004,0.097,0.08679
0.004,0.098,0.08681
0.004,0.099,0.08682
0.004,0.1,0.08683
0.004,0.101,0.08684
0.004,0.102,0.08685
0.004,0.103,0.08687
0.004,0.104,0.08688
0.004,0.105,0.08689
0.004,0.106,0.0869
0.004,0.107,0.08691
0.004,0.108,0.08693
0.004,0.109,0.08694
0.004,0.11,0.08695
0.004,0.111,0.08696
0.004,0.112,0.08697
0.004,0.113,0.08699
0.004,0.114,0.087
0.004,0.115,0.08701
0.004,0.116,0.08702
0.004,0.117,0.08703
0.004,0.118,0.08705
0.004,0.119,0.08706
0.004,0.12,0.08707
0.004,0.121,0.08708
0.004,0.122,0.08709
0.004,0.123,0.0871
0.004,0.124,0.08712
0.004,0.125,0.08713
0.004,0.126,0.08714
0.004,0.127,0.08715
0.004,0.128,0.08716
0.004,0.129,0.08717
0.004,0.13,0.08719
0.004,0.131,0.0872
0.004,0.132,0.08721
0.004,0.133,0.08722
0.004,0.134,0.08723
0.004,0.135,0.08724
0.004,0.136,0.08726
0.004,0.137,0.08727
0.004,0.138,0.08728
0.004,0.139,0.08729
0.004,0.14,0.0873
0.004,0.141,0.08731
0.004,0.142,0.08732
0.004,0.143,0.08733
0.004,0.144,0.08735
0.004,0.145,0.08736
0.004,0.146,0.08737
0.004,0.147,0.08738
0.004,0.148,0.08739
0.004,0.149,0.0874
0.004,0.15,0.08741
0.004,0.151,0.08742
0.004,0.152,0.08743
0.004,0.153,0.08745
0.004,0.154,0.08746
0.004,0.155,0.08747
0.004,0.156,0.08748
0.004,0.157,0.08749
0.004,0.158,0.0875
0.004,0.159,0.08751
0.004,0.16,0.08752
0.004,0.161,0.08753
0.004,0.162,0.08754
0.004,0.163,0.08756
0.004,0.164,0.08757
0.004,0.165,0.08758
0.004,0.166,0.08759
0.004,0.167,0.0876
0.004,0.168,0.08761
0.004,0.169,0.08762
0.004,0.17,0.08763
0.004,0.171,0.08764
0.004,0.172,0.08765
0.004,0.173,0.08766
0.004,0.174,0.08767
0.004,0.175,0.08768
0.004,0.176,0.08769
0.004,0.177,0.0877
0.004,0.178,0.08772
0.004,0.179,0.08773
0.004,0.18,0.08774
0.004,0.181,0.08775
0.004,0.182,0.08776
0.004,0.183,0.08777
0.004,0.184,0.08778
0.004,0.185,0.08779
0.004,0.186,0.0878
0.004,0.187,0.08781
0.004,0.188,0.08782
0.004,0.189,0.08783
0.004,0.19,0.08784
0.004,0.191,0.08785
0.004,0.192,0.08786
0.004,0.193,0.08787
0.004,0.194,0.08788
0.004,0.195,0.0879
0.004,0.196,0.08791
0.004,0.197,0.08791
0.004,0.198,0.08793
0.004,0.199,0.08794
0.004,0.2,0.08795
0.005,0.001,0.08544
0.005,0.002,0.08545
0.005,0.003,0.08547
0.005,0.004,0.08549
0.005,0.005,0.0855
0.005,0.006,0.08552
0.005,0.007,0.08553
0.005,0.008,0.08555
0.005,0.009,0.08556
0.005,0.01,0.08558
0.005,0.011,0.08559
0.005,0.012,0.08561
0.005,0.013,0.08562
0.005,0.014,0.08564
0.005,0.015,0.08565
0.005,0.016,0.08567
0.005,0.017,0.08568
0.005,0.018,0.0857
0.005,0.019,0.08571
0.005,0.02,0.08573
0.005,0.021,0.08574
0.005,0.022,0.08576
0.005,0.023,0.08577
0.005,0.024,0.08579
0.005,0.025,0.0858
0.005,0.026,0.08582
0.005,0.027,0.08583
0.005,0.028,0.08585
0.005,0.029,0.08586
0.005,0.03,0.08587
0.005,0.031,0.08589
0.005,0.032,0.0859
0.005,0.033,0.08592
0.005,0.034,0.08593
0.005,0.035,0.08595
0.005,0.036,0.08596
0.005,0.037,0.08597
0.005,0.038,0.08599
0.005,0.039,0.086
0.005,0.04,0.08602
0.005,0.041,0.08603
0.005,0.042,0.08604
0.005,0.043,0.08606
0.005,0.044,0.08607
0.005,0.045,0.08609
0.005,0.046,0.0861
0.005,0.047,0.08611
0.005,0.048,0.08613
0.005,0.049,0.08614
0.005,0.05,0.08616
0.005,0.051,0.08617
0.005,0.052,0.08618
0.005,0.053,0.0862
0.005,0.054,0.08621
0.005,0.055,0.08622
0.005,0.056,0.08624
0.005,0.057,0.08625
0.005,0.058,0.08626
0.005,0.059,0.08628
0.005,0.06,0.08629
0.005,0.061,0.0863
0.005,0.062,0.08632
0.005,0.063,0.08633
0.005,0.064,0.08634
0.005,0.065,0.08636
0.005,0.066,0.08637
0.005,0.067,0.08638
0.005,0.068,0.0864
0.005,0.069,0.08641
0.005,0.07,0.08642
0.005,0.071,0.08644
0.005,0.072,0.08645
0.005,0.073,0.08646
0.005,0.074,0.08647
0.005,0.075,0.08649
0.005,0.076,0.0865
0.005,0.077,0.08651
0.005,0.078,0.08653
0.005,0.079,0.08654
0.005,0.08,0.08655
0.005,0.081,0.08656
0.005,0.082,0.08658
0.005,0.083,0.08659
0.005,0.084,0.0866
0.005,0.085,0.08662
0.005,0.086,0.08663
0.005,0.087,0.08664
0.005,0.088,0.08665
0.005,0.089,0.08666
0.005,0.09,0.08668
0.005,0.091,0.08669
0.005,0.092,0.0867
0.005,0.093,0.08672
0.005,0.094,0.08673
0.005,0.095,0.08674
0.005,0.096,0.08675
0.005,0.097,0.08676
0.005,0.098,0.08678
0.005,0.099,0.08679
0.005,0.1,0.0868
0.005,0.101,0.08681
0.005,0.102,0.08683
0.005,0.103,0.08684
0.005,0.104,0.08685
0.005,0.105,0.08686
0.005,0.106,0.08687
0.005,0.107,0.08689
0.005,0.108,0.0869
0.005,0.109,0.08691
0.005,0.11,0.08692
0.005,0.111,0.08694
0.005,0.112,0.08695
0.005,0.113,0.08696
0.005,0.114,0.08697
0.005,0.115,0.08698
0.005,0.116,0.08699
0.005,0.117,0.08701
0.005,0.118,0.08702
0.005,0.119,0.08703
0.005,0.12,0.08704
0.005,0.121,0.08705
0.005,0.122,0.08706
0.005,0.123,0.08708
0.005,0.124,0.08709
0.005,0.125,0.0871
0.005,0.126,0.08711
0.005,0.127,0.08712
0.005,0.128,0.08714
0.005,0.129,0.08715
0.005,0.13,0.08716
0.005,0.131,0.08717
0.005,0.132,0.08718
0.005,0.133,0.08719
0.005,0.134,0.0872
0.005,0.135,0.08722
0.005,0.136,0.08723
0.005,0.137,0.08724
0.005,0.138,0.08725
0.005,0.139,0.08726
0.005,0.14,0.08727
0.005,0.141,0.08728
0.005,0.142,0.08729
0.005,0.143,0.08731
0.005,0.144,0.08732
0.005,0.145,0.08733
0.005,0.146,0.08734
0.005,0.147,0.08735
0.005,0.148,0.08736
0.005,0.149,0.08737
0.005,0.15,0.08738
0.005,0.151,0.0874
0.005,0.152,0.08741
0.005,0.153,0.08742
0.005,0.154,0.08743
0.005,0.155,0.08744
0.005,0.156,0.08745
0.005,0.157,0.08746
0.005,0.158,0.08747
0.005,0.159,0.08748
0.005,0.16,0.08749
0.005,0.161,0.08751
0.005,0.162,0.08752
0.005,0.163,0.08753
0.005,0.164,0.08754
0.005,0.165,0.08755
0.005,0.166,0.08756
0.005,0.167,0.08757
0.005,0.168,0.08758
0.005,0.169,0.08759
0.005,0.17,0.0876
0.005,0.171,0.08761
0.005,0.172,0.08762
0.005,0.173,0.08764
0.005,0.174,0.08765
0.005,0.175,0.08766
0.005,0.176,0.08767
0.005,0.177,0.08768
0.005,0.178,0.08769
0.005,0.179,0.0877
0.005,0.18,0.08771
0.005,0.181,0.08772
0.005,0.182,0.08773
0.005,0.183,0.08774
0.005,0.184,0.08775
0.005,0.185,0.08776
0.005,0.186,0.08777
0.005,0.187,0.08778
0.005,0.188,0.08779
0.005,0.189,0.0878
0.005,0.19,0.08782
0.005,0.191,0.08783
0.005,0.192,0.08784
0.005,0.193,0.08785
0.005,0.194,0.08786
0.005,0.195,0.08787
0.005,0.196,0.08788
0.005,0.197,0.08789
0.005,0.198,0.0879
0.005,0.199,0.08791
0.005,0.2,0.08792
0.006,0.001,0.08541
0.006,0.002,0.08543
0.006,0.003,0.08544
0.006,0.004,0.08546
0.006,0.005,0.08547
0.006,0.006,0.08549
0.006,0.007,0.0855
0.006,0.008,0.08552
0.006,0.009,0.08553
0.006,0.01,0.08555
0.006,0.011,0.08556
0.006,0.012,0.08558
0.006,0.013,0.08559
0.006,0.014,0.08561
0.006,0.015,0.08562
0.006,0.016,0.08564
0.006,0.017,0.08565
0.006,0.018,0.08567
0.006,0.019,0.08569
0.006,0.02,0.0857
0.006,0.021,0.08571
0.006,0.022,0.08573
0.006,0.023,0.08574
0.006,0.024,0.08576
0.006,0.025,0.08577
0.006,0.026,0.08579
0.006,0.027,0.0858
0.006,0.028,0.08582
0.006,0.029,0.08583
0.006,0.03,0.08585
0.006,0.031,0.08586
0.006,0.032,0.08587
0.006,0.033,0.08589
0.006,0.034,0.0859
0.006,0.035,0.08592
0.006,0.036,0.08593
0.006,0.037,0.08595
0.006,0.038,0.08596
0.006,0.039,0.08597
0.006,0.04,0.08599
0.006,0.041,0.086
0.006,0.042,0.08602
0.006,0.043,0.08603
0.006,0.044,0.08604
0.006,0.045,0.08606
0.006,0.046,0.08607
0.006,0.047,0.08608
0.006,0.048,0.0861
0.006,0.049,0.08611
0.006,0.05,0.08613
0.006,0.051,0.08614
0.006,0.052,0.08615
0.006,0.053,0.08617
0.006,0.054,0.08618
0.006,0.055,0.08619
0.006,0.056,0.08621
0.006,0.057,0.08622
0.006,0.058,0.08624
0.006,0.059,0.08625
0.006,0.06,0.08626
0.006,0.061,0.08628
0.006,0.062,0.08629
0.006,0.063,0.0863
0.006,0.064,0.08632
0.006,0.065,0.08633
0.006,0.066,0.08634
0.006,0.067,0.08636
0.006,0.068,0.08637
0.006,0.069,0.08638
0.006,0.07,0.08639
0.006,0.071,0.08641
0.006,0.072,0.08642
0.006,0.073,0.08643
0.006,0.074,0.08645
0.006,0.075,0.08646
0.006,0.076,0.08647
